Year;WMI;Brand;ModelName;distinct_users;distinct_requests
2020;JA3;NOT FOUND;NOT FOUND;17;18
2020;ja4;MITSUBISHI;MONTERO;407;1624
2020;JA4;MITSUBISHI;MONTERO SPORT;973;6696
2020;ja4;MITSUBISHI;OUTLANDER;736;4413
2020;JA4;MITSUBISHI;OUTLANDER SPORT;105;190
2020;ja4;NOT FOUND;NOT FOUND;257;672
2020;ja5;NOT FOUND;NOT FOUND;3;3
2020;JA6;NOT FOUND;NOT FOUND;6;21
2020;ja7;NOT FOUND;NOT FOUND;2;2
2020;Ja8;NOT FOUND;NOT FOUND;2;3
2020;jaa;NOT FOUND;NOT FOUND;60;103
2020;JAB;NOT FOUND;NOT FOUND;1;1
2020;JAC;ISUZU;UBS-LHD;55;88
2020;jac;ISUZU;UBS-RHD;1;1
2020;jac;NOT FOUND;NOT FOUND;248;626
2020;Jac;OPEL;MONTEREY;15;21
2020;Jae;NOT FOUND;NOT FOUND;1;1
2020;jag;NOT FOUND;NOT FOUND;2;3
2020;JAH;NOT FOUND;NOT FOUND;2;5
2020;jal;NOT FOUND;NOT FOUND;9;21
2020;JAm;NOT FOUND;NOT FOUND;3;4
2020;Jar;NOT FOUND;NOT FOUND;2;3
2020;jas;NOT FOUND;NOT FOUND;6;7
2020;jat;NOT FOUND;NOT FOUND;3;3
2020;jau;NOT FOUND;NOT FOUND;2;2
2020;jay;NOT FOUND;NOT FOUND;2;2
2020;jb1;NOT FOUND;NOT FOUND;10;11
2020;JB3;CHRYSLER;I -IMPORT;3;8
2020;JB8;NOT FOUND;NOT FOUND;4;9
2020;jba;NOT FOUND;NOT FOUND;2;4
2020;JBB;NOT FOUND;NOT FOUND;1;1
2020;jbd;NOT FOUND;NOT FOUND;1;1
2020;JBE;NOT FOUND;NOT FOUND;2;4
2020;JBK;NOT FOUND;NOT FOUND;1;2
2020;jbm;NOT FOUND;NOT FOUND;9;25
2020;Jbn;NOT FOUND;NOT FOUND;1;1
2020;jbs;NOT FOUND;NOT FOUND;1;1
2020;jbu;NOT FOUND;NOT FOUND;1;1
2020;jc0;FORD;Maverick TM3 (RHD) 2002-2006;1;2
2020;jc0;NOT FOUND;NOT FOUND;1;1
2020;JC3;NOT FOUND;NOT FOUND;1;1
2020;jc4;NOT FOUND;NOT FOUND;1;1
2020;JC6;FORD;Maverick TM3 (RHD) 2002-2006;2;3
2020;jca;NOT FOUND;NOT FOUND;3;3
2020;jcb;NOT FOUND;NOT FOUND;3;3
2020;JCE;NOT FOUND;NOT FOUND;2;6
2020;jch;NOT FOUND;NOT FOUND;1;1
2020;JCN;NOT FOUND;NOT FOUND;1;1
2020;jd1;NOT FOUND;NOT FOUND;58;111
2020;JD2;NOT FOUND;NOT FOUND;70;132
2020;Jd3;NOT FOUND;NOT FOUND;1;1
2020;jda;NOT FOUND;NOT FOUND;185;453
2020;JDB;NOT FOUND;NOT FOUND;2;3
2020;JDH;NOT FOUND;NOT FOUND;2;4
2020;JDM;NOT FOUND;NOT FOUND;2;2
2020;jdp;NOT FOUND;NOT FOUND;1;1
2020;jdt;NOT FOUND;NOT FOUND;13;22
2020;je1;NOT FOUND;NOT FOUND;3;3
2020;JE2;NOT FOUND;NOT FOUND;1;1
2020;JE3;CHRYSLER;I -IMPORT;1;1
2020;JE3;MITSUBISHI;GALANT;1;2
2020;je3;MITSUBISHI;LANCER;2;2
2020;je3;NOT FOUND;NOT FOUND;1;1
2020;je4;MITSUBISHI;PAJERO/MONTERO<LONG>;7;8
2020;JE4;NOT FOUND;NOT FOUND;1;2
2020;Jea;NOT FOUND;NOT FOUND;1;1
2020;JEE;NOT FOUND;NOT FOUND;1;1
2020;jeh;NOT FOUND;NOT FOUND;1;1
2020;jem;NOT FOUND;NOT FOUND;1;1
2020;jet;NOT FOUND;NOT FOUND;6;6
2020;JF0;NOT FOUND;NOT FOUND;1;3
2020;jf1;NOT FOUND;NOT FOUND;523;2111
2020;JF1;SUBARU;BRZ;8;10
2020;jf1;SUBARU;E SERIES;2;2
2020;jf1;SUBARU;E12;9;9
2020;JF1;SUBARU;FORESTER;1065;8849
2020;JF1;SUBARU;IMPREZA;547;2265
2020;jf1;SUBARU;J SERIES;17;27
2020;JF1;SUBARU;L SERIES;15;30
2020;JF1;SUBARU;LEGACY;1145;9754
2020;jf1;SUBARU;SVX;6;16
2020;JF1;SUBARU;VIVIO;3;6
2020;JF1;SUBARU;WRX/LEVORG;8;10
2020;JF1;SUBARU;XV;239;669
2020;jf1;TOYOTA;GT86/86;3;6
2020;jf1;TOYOTA;SCION FR-S/86;2;3
2020;jf2;NOT FOUND;NOT FOUND;63;97
2020;JF2;SUBARU;FORESTER;407;1459
2020;jf2;SUBARU;LEGACY;43;73
2020;jf2;SUBARU;XV;18;25
2020;jf3;NOT FOUND;NOT FOUND;3;3
2020;jf4;NOT FOUND;NOT FOUND;2;2
2020;jf6;NOT FOUND;NOT FOUND;3;6
2020;jf7;NOT FOUND;NOT FOUND;1;1
2020;jfa;NOT FOUND;NOT FOUND;5;5
2020;JFB;NOT FOUND;NOT FOUND;6;13
2020;JFE;NOT FOUND;NOT FOUND;1;1
2020;jff;NOT FOUND;NOT FOUND;3;3
2020;jfg;NOT FOUND;NOT FOUND;4;4
2020;jfi;NOT FOUND;NOT FOUND;5;9
2020;jfi;SUBARU;FORESTER;8;18
2020;JFI;SUBARU;L SERIES;1;1
2020;jfi;SUBARU;LEGACY;9;23
2020;jfi;SUBARU;VIVIO;1;1
2020;jfj;NOT FOUND;NOT FOUND;2;2
2020;jfl;NOT FOUND;NOT FOUND;8;12
2020;JFM;NOT FOUND;NOT FOUND;10;17
2020;jfq;NOT FOUND;NOT FOUND;2;2
2020;Jfr;NOT FOUND;NOT FOUND;1;1
2020;jfs;NOT FOUND;NOT FOUND;6;17
2020;jft;NOT FOUND;NOT FOUND;2;3
2020;jfz;NOT FOUND;NOT FOUND;1;1
2020;JG1;NOT FOUND;NOT FOUND;9;14
2020;jga;NOT FOUND;NOT FOUND;2;16
2020;JGB;NOT FOUND;NOT FOUND;2;2
2020;jgg;NOT FOUND;NOT FOUND;1;1
2020;Jgl;NOT FOUND;NOT FOUND;2;3
2020;jgm;NOT FOUND;NOT FOUND;1;1
2020;jgt;NOT FOUND;NOT FOUND;1;1
2020;Jgw;NOT FOUND;NOT FOUND;1;1
2020;JH1;NOT FOUND;NOT FOUND;31;46
2020;JH2;NOT FOUND;NOT FOUND;11;23
2020;JH3;NOT FOUND;NOT FOUND;2;3
2020;JH4;HONDA;LEGEND;1;2
2020;jh4;NOT FOUND;NOT FOUND;50;130
2020;jh8;NOT FOUND;NOT FOUND;11;17
2020;JHA;NOT FOUND;NOT FOUND;1;1
2020;Jhb;NOT FOUND;NOT FOUND;5;9
2020;jhd;NOT FOUND;NOT FOUND;2;2
2020;JHE;NOT FOUND;NOT FOUND;3;4
2020;Jhf;NOT FOUND;NOT FOUND;2;4
2020;JHG;NOT FOUND;NOT FOUND;7;11
2020;jhg;TOYOTA;DYNA;3;12
2020;jhh;NOT FOUND;NOT FOUND;12;19
2020;jhj;NOT FOUND;NOT FOUND;12;14
2020;jhk;NOT FOUND;NOT FOUND;4;7
2020;jhl;HONDA;CR-V;1047;7022
2020;jhl;HONDA;HR-V;34;59
2020;jhl;NOT FOUND;NOT FOUND;167;371
2020;JHM;HONDA;ACCORD;568;3089
2020;JHM;HONDA;ACCORD TOURER;42;93
2020;JHM;HONDA;CIVIC;434;1868
2020;jhm;HONDA;CIVIC CRX;7;32
2020;Jhm;HONDA;CIVIC HYBRID;145;337
2020;jhm;HONDA;CIVIC SHUTTLE;58;91
2020;jhm;HONDA;CIVIC SHUTTLERT;3;10
2020;JHM;HONDA;CIVIC/HYBRID;38;71
2020;jhm;HONDA;CR-Z;3;5
2020;jhm;HONDA;FIT;179;448
2020;JHM;HONDA;FR-V;20;31
2020;JHM;HONDA;HR-V;139;350
2020;JHM;HONDA;INSIGHT;55;99
2020;JHM;HONDA;INTEGRA;1;1
2020;JHM;HONDA;JAZZ;121;244
2020;JHM;HONDA;JAZZ HYBRID;1;1
2020;jhm;HONDA;LEGEND;41;114
2020;JHM;HONDA;LEGEND COUPE;7;8
2020;jhm;HONDA;LOGO;2;2
2020;jhm;HONDA;ODYSSEY;129;257
2020;jhm;HONDA;PRELUDE;55;103
2020;jhm;HONDA;S2000;1;1
2020;jhm;HONDA;SHUTTLE;213;585
2020;jhm;HONDA;STREAM;185;380
2020;jhm;NOT FOUND;NOT FOUND;149;358
2020;jhn;NOT FOUND;NOT FOUND;16;35
2020;Jho;NOT FOUND;NOT FOUND;1;1
2020;jhp;NOT FOUND;NOT FOUND;1;1
2020;jhr;NOT FOUND;NOT FOUND;25;45
2020;JHT;NOT FOUND;NOT FOUND;7;12
2020;JHV;NOT FOUND;NOT FOUND;2;2
2020;jhy;NOT FOUND;NOT FOUND;1;1
2020;jhz;NOT FOUND;NOT FOUND;5;9
2020;JI2;NOT FOUND;NOT FOUND;1;1
2020;ji7;NOT FOUND;NOT FOUND;1;1
2020;JIE;NOT FOUND;NOT FOUND;2;2
2020;jih;NOT FOUND;NOT FOUND;1;1
2020;jii;NOT FOUND;NOT FOUND;1;1
2020;jij;NOT FOUND;NOT FOUND;7;12
2020;jim;NOT FOUND;NOT FOUND;6;14
2020;jin;NOT FOUND;NOT FOUND;7;15
2020;jj1;NOT FOUND;NOT FOUND;1;1
2020;JJA;NOT FOUND;NOT FOUND;1;1
2020;jjf;NOT FOUND;NOT FOUND;1;2
2020;jjh;NOT FOUND;NOT FOUND;1;1
2020;jjj;NOT FOUND;NOT FOUND;1;1
2020;jjm;NOT FOUND;NOT FOUND;7;8
2020;jjn;NOT FOUND;NOT FOUND;3;3
2020;jjs;NOT FOUND;NOT FOUND;1;1
2020;jjt;NOT FOUND;NOT FOUND;12;15
2020;JK1;NOT FOUND;NOT FOUND;2;2
2020;jka;NOT FOUND;NOT FOUND;5;6
2020;jke;NOT FOUND;NOT FOUND;1;1
2020;jkj;NOT FOUND;NOT FOUND;1;1
2020;jkl;NOT FOUND;NOT FOUND;1;1
2020;jkm;NOT FOUND;NOT FOUND;2;2
2020;JKN;NOT FOUND;NOT FOUND;1;7
2020;jkr;NOT FOUND;NOT FOUND;1;1
2020;jkt;NOT FOUND;NOT FOUND;1;2
2020;jky;NOT FOUND;NOT FOUND;1;2
2020;jl1;NOT FOUND;NOT FOUND;1;1
2020;JL2;NOT FOUND;NOT FOUND;1;1
2020;jl5;NOT FOUND;NOT FOUND;10;22
2020;JL6;NOT FOUND;NOT FOUND;2;2
2020;jl7;NOT FOUND;NOT FOUND;12;28
2020;jlf;NOT FOUND;NOT FOUND;1;1
2020;jlg;NOT FOUND;NOT FOUND;1;1
2020;JLH;NOT FOUND;NOT FOUND;4;7
2020;JLN;NOT FOUND;NOT FOUND;2;4
2020;jlv;NOT FOUND;NOT FOUND;1;1
2020;JM0;NOT FOUND;NOT FOUND;1;1
2020;JM1;FORD;Ranger EQ 2002-;18;27
2020;JM1;FORD;Ranger ET 2006-2009;6;6
2020;jm1;MAZDA;323;1;1
2020;jm1;MAZDA;929;3;4
2020;JM1;MAZDA;MAZDA2;9;10
2020;JM1;MAZDA;MAZDA2 (USA ONLY);3;5
2020;jm1;MAZDA;MAZDA3;361;1244
2020;JM1;MAZDA;MAZDA5;178;469
2020;jm1;MAZDA;MAZDA6;28;60
2020;jm1;MAZDA;MAZDASPEED6;1;1
2020;jm1;MAZDA;MILLENIA;131;249
2020;JM1;MAZDA;PROTEGE;73;130
2020;jm1;MAZDA;PROTEGE 5;27;35
2020;jm1;MAZDA;PROTEGE(CANADA ONLY);6;8
2020;jm1;MAZDA;RX-8;18;28
2020;JM1;NOT FOUND;NOT FOUND;82;140
2020;JM2;NOT FOUND;NOT FOUND;10;14
2020;jm3;FORD;Everest EP 2009-;1;3
2020;jm3;FORD;Ranger EQ 2002-;3;4
2020;jm3;MAZDA;CX-5;11;12
2020;jm3;MAZDA;CX-7;440;1426
2020;jm3;MAZDA;CX-9;103;222
2020;JM3;MAZDA;E2000;2;8
2020;jm3;MAZDA;MPV;553;2364
2020;JM3;MAZDA;MPV(CANADA ONLY);7;9
2020;jm3;NOT FOUND;NOT FOUND;104;163
2020;jm4;NOT FOUND;NOT FOUND;8;13
2020;jm5;NOT FOUND;NOT FOUND;1;1
2020;JM6;NOT FOUND;NOT FOUND;14;49
2020;jm7;MAZDA;323;90;165
2020;jm7;MAZDA;626;53;112
2020;JM7;MAZDA;626WAGON;2;2
2020;jm7;MAZDA;Mazda CX-7;2;2
2020;Jm7;MAZDA;Mazda CX-9;81;175
2020;jm7;MAZDA;MAZDA3;162;436
2020;JM7;MAZDA;MAZDA6;319;1082
2020;Jm7;MAZDA;MAZDA6 WAGON;9;12
2020;jm7;MAZDA;XEDOS-9;2;2
2020;jm7;NOT FOUND;NOT FOUND;52;86
2020;jm8;MAZDA;MPV;6;20
2020;jm8;NOT FOUND;NOT FOUND;26;45
2020;JM9;NOT FOUND;NOT FOUND;2;4
2020;jma;MITSUBISHI;GALANT SALOON;2;4
2020;jma;MITSUBISHI;OUTLANDER;1;1
2020;jma;MITSUBISHI;PAJERO/MONTERO;2;2
2020;jma;MITSUBISHI;PAJERO/MONTERO SPORT;2;2
2020;jma;NOT FOUND;NOT FOUND;5;8
2020;jmb;MITSUBISHI;3000GT;1;1
2020;JMB;MITSUBISHI;ASX;547;2018
2020;JMB;MITSUBISHI;COLT/LANCER;471;2117
2020;JMB;MITSUBISHI;ECLIPSE CROSS;11;14
2020;jmb;MITSUBISHI;ECLIPSE CROSS/OUTLANDER CROSS;2;5
2020;jmb;MITSUBISHI;GALANT;247;714
2020;jmb;MITSUBISHI;GALANT HATCH BACK;334;1232
2020;jmb;MITSUBISHI;GALANT SALOON;315;976
2020;JMB;MITSUBISHI;GALANT STATION WAGON;122;285
2020;jmb;MITSUBISHI;GALANT,GALANT HATCHBACK;577;2960
2020;JMB;MITSUBISHI;GRANDIS;155;343
2020;jmb;MITSUBISHI;L200;3;5
2020;JMB;MITSUBISHI;L300;208;681
2020;jmb;MITSUBISHI;LANCER;779;4698
2020;jmb;MITSUBISHI;LANCER SPORTBACK;26;64
2020;Jmb;MITSUBISHI;LANCER STATION WAGON;138;288
2020;jmb;MITSUBISHI;LANCER/LANCER CLASSIC;443;1836
2020;jmb;MITSUBISHI;OUTLANDER;943;5924
2020;jmb;MITSUBISHI;OUTLANDER PHEV;2;2
2020;jmb;MITSUBISHI;PAJERO/MONTERO;790;4210
2020;JMB;MITSUBISHI;PAJERO/MONTERO SPORT;386;1434
2020;JMB;MITSUBISHI;SIGMA;137;337
2020;jmb;MITSUBISHI;SPACE GEAR/L400 VAN;262;863
2020;jmb;MITSUBISHI;SPACE RUNNER;468;1694
2020;Jmb;MITSUBISHI;SPACE WAGON;544;2630
2020;jmb;NOT FOUND;NOT FOUND;492;1777
2020;jmc;NOT FOUND;NOT FOUND;5;6
2020;Jmd;NOT FOUND;NOT FOUND;20;33
2020;JME;NOT FOUND;NOT FOUND;8;19
2020;JMF;MITSUBISHI;AIRTREK/OUTLANDER;1;1
2020;jmf;MITSUBISHI;NATIVA;1;5
2020;JMF;MITSUBISHI;OUTLANDER;1;1
2020;jmg;NOT FOUND;NOT FOUND;10;14
2020;jmh;NOT FOUND;NOT FOUND;23;36
2020;jmi;MAZDA;MAZDA2 (USA ONLY);1;1
2020;jmi;MAZDA;MILLENIA;4;6
2020;jmi;NOT FOUND;NOT FOUND;7;21
2020;jmj;NOT FOUND;NOT FOUND;3;7
2020;jmk;NOT FOUND;NOT FOUND;6;6
2020;jml;NOT FOUND;NOT FOUND;5;6
2020;jmm;NOT FOUND;NOT FOUND;13;19
2020;jmn;NOT FOUND;NOT FOUND;11;13
2020;JMP;MITSUBISHI;PAJERO PININ/MONTERO IO;96;195
2020;jmp;NOT FOUND;NOT FOUND;10;24
2020;jmr;MITSUBISHI;PAJERO PININ/MONTERO IO;10;14
2020;jmr;NOT FOUND;NOT FOUND;8;11
2020;jms;NOT FOUND;NOT FOUND;9;12
2020;jmt;NOT FOUND;NOT FOUND;21;27
2020;jmu;NOT FOUND;NOT FOUND;13;19
2020;jmv;NOT FOUND;NOT FOUND;10;14
2020;jmw;NOT FOUND;NOT FOUND;2;2
2020;JMX;NOT FOUND;NOT FOUND;18;21
2020;jmy;MITSUBISHI;AIRTREK/OUTLANDER;221;571
2020;JMY;MITSUBISHI;ASX;7;16
2020;jmy;MITSUBISHI;COLT/LANCER;10;12
2020;jmy;MITSUBISHI;GALANT;67;125
2020;jmy;MITSUBISHI;GRANDIS;17;28
2020;jmy;MITSUBISHI;L200;2;3
2020;JMY;MITSUBISHI;L300;14;23
2020;jmy;MITSUBISHI;LANCER;471;2077
2020;jmy;MITSUBISHI;LANCER/LANCER CLASSIC;16;21
2020;jmy;MITSUBISHI;NATIVA;140;350
2020;jmy;MITSUBISHI;OUTLANDER;218;603
2020;JMY;MITSUBISHI;PAJERO;25;36
2020;jmy;MITSUBISHI;PAJERO/MONTERO;292;908
2020;jmy;MITSUBISHI;PAJERO/MONTERO IO;63;115
2020;jmy;MITSUBISHI;PAJERO/MONTERO<LONG>;984;6310
2020;JMY;MITSUBISHI;PAJERO/MONTERO<SHORT>;133;278
2020;JMY;MITSUBISHI;SPACE WAGON;2;7
2020;jmy;NOT FOUND;NOT FOUND;238;631
2020;jmz;MAZDA;121;121;245
2020;JMZ;MAZDA;323;769;4955
2020;jmz;MAZDA;323F;299;1030
2020;JMZ;MAZDA;323WAGON;78;166
2020;Jmz;MAZDA;626;936;6200
2020;jmz;MAZDA;626WAGON;349;1003
2020;jmz;MAZDA;929;35;70
2020;JMZ;MAZDA;B2200;5;9
2020;jmz;MAZDA;B2500;4;6
2020;jmz;MAZDA;DEMIO;91;210
2020;jmz;MAZDA;E2000;44;85
2020;jmz;MAZDA;Mazda BT-50;7;15
2020;JMZ;MAZDA;Mazda CX-5;179;365
2020;JMZ;MAZDA;Mazda CX-7;289;817
2020;jmz;MAZDA;Mazda CX-9;61;138
2020;JMZ;MAZDA;MAZDA2;66;150
2020;jmz;MAZDA;MAZDA3;513;2169
2020;JMZ;MAZDA;MAZDA5;52;110
2020;jmz;MAZDA;MAZDA6;620;3118
2020;JMZ;MAZDA;MAZDA6 MPS;1;1
2020;JMZ;MAZDA;MAZDA6 WAGON;163;412
2020;jmz;MAZDA;MPV;187;519
2020;jmz;MAZDA;MX-3;55;107
2020;JMZ;MAZDA;MX-5;3;6
2020;JMZ;MAZDA;MX-6;15;22
2020;JMZ;MAZDA;PREMACY;346;1126
2020;jmz;MAZDA;PREMACY (DIESEL);1;5
2020;JMZ;MAZDA;RX-7;1;1
2020;JMZ;MAZDA;RX-8;5;15
2020;jmz;MAZDA;TRIBUTE;340;1186
2020;jmz;MAZDA;XEDOS-6;288;905
2020;jmz;MAZDA;XEDOS-9;217;587
2020;jmz;NOT FOUND;NOT FOUND;531;2044
2020;jn1;INFINITI;FX35/45;72;164
2020;JN1;INFINITI;M35/45;47;69
2020;JN1;INFINITI;Q40/G SEDAN;61;143
2020;jn1;INFINITI;Q50;35;77
2020;JN1;INFINITI;Q60/G CONVERTIBLE;1;1
2020;jn1;INFINITI;Q60/G COUPE;13;18
2020;jn1;INFINITI;Q70/M;36;73
2020;jn1;INFINITI;QX50/EX;91;210
2020;jn1;INFINITI;QX70/FX;223;663
2020;JN1;INFINITI;QX80/QX56;112;304
2020;jn1;NISSAN;100NX;30;37
2020;jn1;NISSAN;200SX;3;3
2020;jn1;NISSAN;350Z;5;17
2020;jn1;NISSAN;ALMERA;380;1350
2020;JN1;NISSAN;BLUEBIRD;119;266
2020;jn1;NISSAN;CABSTAR;4;4
2020;JN1;NISSAN;CEDRIC/GLORIA;5;7
2020;JN1;NISSAN;G35;10;22
2020;JN1;NISSAN;GT-R;13;38
2020;jn1;NISSAN;JUKE;87;138
2020;jn1;NISSAN;KING CAB;207;508
2020;jn1;NISSAN;LAUREL;3;3
2020;JN1;NISSAN;LEAF;2;3
2020;jn1;NISSAN;MAXIMA;790;4395
2020;JN1;NISSAN;MICRA;52;86
2020;JN1;NISSAN;MURANO;236;673
2020;JN1;NISSAN;NV350 URVAN;5;15
2020;jn1;NISSAN;PATHFINDER;20;51
2020;jn1;NISSAN;PATROL;873;4722
2020;jn1;NISSAN;PRAIRIE;280;964
2020;JN1;NISSAN;PRAIRIE II;1;1
2020;JN1;NISSAN;PRIMERA;5;12
2020;jn1;NISSAN;PRIMERA WAGON;264;750
2020;jn1;NISSAN;PULSAR;169;356
2020;JN1;NISSAN;Q45;1;1
2020;jn1;NISSAN;ROGUE SPORT;5;9
2020;jn1;NISSAN;SAFARI;304;1000
2020;Jn1;NISSAN;SENTRA;1;1
2020;jn1;NISSAN;SILVIA;2;3
2020;jn1;NISSAN;SUNNY;336;1315
2020;jn1;NISSAN;SUNNY WAGON;132;315
2020;jn1;NISSAN;SUNNY/SENTRA;190;508
2020;jn1;NISSAN;TEANA;629;3233
2020;jn1;NISSAN;TERRANO;342;1189
2020;jn1;NISSAN;TIIDA;258;756
2020;jn1;NISSAN;TIIDA LATIO;225;628
2020;JN1;NISSAN;TRUCK;57;135
2020;jn1;NISSAN;URVAN;31;44
2020;JN1;NISSAN;VANETTE;62;110
2020;JN1;NISSAN;X-TRAIL;832;4564
2020;JN1;NOT FOUND;NOT FOUND;429;1346
2020;jn2;NOT FOUND;NOT FOUND;9;11
2020;jn3;NOT FOUND;NOT FOUND;5;5
2020;JN4;NOT FOUND;NOT FOUND;6;7
2020;jn6;NISSAN;CIVILIAN;2;6
2020;jn6;NISSAN;NV350 URVAN;12;19
2020;Jn6;NISSAN;SAFARI;26;64
2020;jn6;NISSAN;TRUCK;83;185
2020;jn6;NISSAN;URVAN;52;118
2020;JN6;NOT FOUND;NOT FOUND;19;34
2020;jn7;NOT FOUND;NOT FOUND;2;2
2020;JN8;INFINITI;QX4;6;15
2020;jn8;INFINITI;QX70/FX;32;64
2020;jn8;INFINITI;QX80/QX56;39;100
2020;jn8;NISSAN;FX35/45;274;876
2020;jn8;NISSAN;JUKE;79;183
2020;jn8;NISSAN;MURANO;565;2548
2020;jn8;NISSAN;PATHFINDER;415;1579
2020;jn8;NISSAN;PATROL;19;48
2020;JN8;NISSAN;QUEST;39;99
2020;Jn8;NISSAN;ROGUE;102;195
2020;JN8;NISSAN;SAFARI;152;371
2020;jn8;NISSAN;X-TRAIL;312;911
2020;jn8;NOT FOUND;NOT FOUND;144;303
2020;jn9;NOT FOUND;NOT FOUND;2;2
2020;JNA;NOT FOUND;NOT FOUND;7;9
2020;jnb;NOT FOUND;NOT FOUND;139;383
2020;jnc;NOT FOUND;NOT FOUND;3;7
2020;jnd;NOT FOUND;NOT FOUND;4;4
2020;jne;NOT FOUND;NOT FOUND;7;9
2020;JNF;NOT FOUND;NOT FOUND;3;12
2020;jng;NOT FOUND;NOT FOUND;4;19
2020;jnh;NOT FOUND;NOT FOUND;8;8
2020;jni;INFINITI;FX35/45;2;3
2020;jni;INFINITI;M35/45;1;1
2020;jni;INFINITI;Q50;1;1
2020;JNI;INFINITI;QX50/EX;1;2
2020;JNI;INFINITI;QX70/FX;6;7
2020;jni;NISSAN;ALMERA;1;1
2020;jni;NISSAN;BLUEBIRD;1;1
2020;JNI;NISSAN;MAXIMA;22;29
2020;JNI;NISSAN;PATROL;9;13
2020;jni;NISSAN;PRIMERA WAGON;2;2
2020;jni;NISSAN;PULSAR;1;1
2020;JNI;NISSAN;SAFARI;1;1
2020;jni;NISSAN;SUNNY;3;4
2020;Jni;NISSAN;SUNNY WAGON;1;1
2020;jni;NISSAN;SUNNY/SENTRA;2;4
2020;Jni;NISSAN;TEANA;5;14
2020;jni;NISSAN;TERRANO;1;1
2020;jni;NISSAN;TIIDA;1;1
2020;jni;NISSAN;TIIDA LATIO;1;1
2020;JNI;NISSAN;TRUCK;1;1
2020;JNI;NISSAN;X-TRAIL;17;38
2020;JNi;NOT FOUND;NOT FOUND;11;15
2020;JNJ;NOT FOUND;NOT FOUND;13;23
2020;JNK;INFINITI;G20;19;28
2020;JNK;INFINITI;G35;180;533
2020;jnk;INFINITI;I30;48;86
2020;jnk;INFINITI;I30/I35;159;362
2020;JNK;INFINITI;M35/45;28;74
2020;JNK;INFINITI;M45;3;4
2020;jnk;INFINITI;Q40/G SEDAN;53;114
2020;jnk;INFINITI;Q45;5;11
2020;JNK;INFINITI;QX50/EX;44;141
2020;JNK;NISSAN;FX35/45;4;4
2020;JNK;NISSAN;M35/45;10;20
2020;JNK;NISSAN;Q40/G SEDAN;30;73
2020;JNK;NISSAN;Q60/G COUPE;1;2
2020;jnk;NOT FOUND;NOT FOUND;35;59
2020;jnl;NOT FOUND;NOT FOUND;54;89
2020;jnm;NOT FOUND;NOT FOUND;41;65
2020;JNN;NOT FOUND;NOT FOUND;8;13
2020;jnp;NOT FOUND;NOT FOUND;3;5
2020;jnq;NOT FOUND;NOT FOUND;3;4
2020;jnr;INFINITI;FX35/45;575;2412
2020;Jnr;INFINITI;QX4;113;371
2020;JNR;INFINITI;QX50/EX;47;100
2020;jnr;INFINITI;QX70/FX;135;399
2020;JNR;INFINITI;QX80/QX56;15;19
2020;jnr;NOT FOUND;NOT FOUND;85;172
2020;JNS;NOT FOUND;NOT FOUND;16;38
2020;JNT;NOT FOUND;NOT FOUND;22;39
2020;jnu;NOT FOUND;NOT FOUND;2;2
2020;jnv;NOT FOUND;NOT FOUND;2;3
2020;jnw;NOT FOUND;NOT FOUND;2;11
2020;jnx;NOT FOUND;NOT FOUND;1;2
2020;jny;NOT FOUND;NOT FOUND;14;22
2020;jnz;NOT FOUND;NOT FOUND;35;68
2020;JOa;NOT FOUND;NOT FOUND;1;1
2020;JOL;NOT FOUND;NOT FOUND;1;3
2020;jp1;NOT FOUND;NOT FOUND;23;36
2020;JP2;NOT FOUND;NOT FOUND;1;1
2020;jp3;CHRYSLER;I -IMPORT;1;1
2020;jp4;NOT FOUND;NOT FOUND;1;1
2020;JPE;NOT FOUND;NOT FOUND;1;2
2020;jpj;NOT FOUND;NOT FOUND;2;3
2020;jr1;NOT FOUND;NOT FOUND;4;4
2020;jrd;NOT FOUND;NOT FOUND;2;2
2020;Jre;NOT FOUND;NOT FOUND;8;9
2020;JRJ;NOT FOUND;NOT FOUND;2;5
2020;Jrm;NOT FOUND;NOT FOUND;4;6
2020;JRN;NOT FOUND;NOT FOUND;1;1
2020;js1;NOT FOUND;NOT FOUND;30;48
2020;JS2;NOT FOUND;NOT FOUND;15;27
2020;js2;SUZUKI;Aerio;36;95
2020;JS2;SUZUKI;Baleno/Esteem;10;15
2020;js2;SUZUKI;Ignis;1;7
2020;js2;SUZUKI;Kizashi;17;31
2020;js2;SUZUKI;Liana;2;2
2020;js2;SUZUKI;Swift;13;30
2020;js2;SUZUKI;SX4;125;438
2020;js3;NOT FOUND;NOT FOUND;64;121
2020;Js3;SUZUKI;Grand Vitara;560;2805
2020;js3;SUZUKI;Grand Vitara XL-7;425;1722
2020;JS3;SUZUKI;Jimny;2;4
2020;js3;SUZUKI;Vitara/Sidekick;12;37
2020;js4;NOT FOUND;NOT FOUND;2;2
2020;JS5;NOT FOUND;NOT FOUND;2;2
2020;js8;NOT FOUND;NOT FOUND;1;1
2020;jsa;NOT FOUND;NOT FOUND;77;173
2020;JSA;SUZUKI;Alto - A-Star/Celerio/800/Fronte;3;5
2020;Jsa;SUZUKI;Baleno/Esteem;110;383
2020;jsa;SUZUKI;Forsa/Sprint/Swift (SA);2;4
2020;JSA;SUZUKI;Grand Vitara;643;2997
2020;JSA;SUZUKI;Grand Vitara XL-7;84;210
2020;jsa;SUZUKI;Ignis;28;53
